1,1,0,0,0,0,   //城番号,,,,,,
5500,1700000,1,1,222,20,0,0,0,0,,,
287,5,120,150,200,100,7,9,0,300
414,3,200,250,300,100,7,9,0,150
470,2,300,300,400,100,6,6,0,200
289,1,350,300,400,100,5,5,0,300
414,25,0,200,300,99,7,9,0,150
287,0,0,300,350,99,7,9,0,300
293,4,100,650,700,99,0,0,0,300,0,0,1
416,2,300,900,1000,99,3,3,0,100,0,0,1
470,5,450,500,550,99,6,6,0,200,0,0,1
12,0,500,600,700,99,3,3,0,4000,0,0,1
289,2,750,900,1000,99,5,5,0,300,0,0,1
408,1,0,30,90,99,0,0,1,100
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
