0,1,0,0,0,0,   //城番号,,,,,,
5200,1300000,1,1,222,20,0,0,0,0,,,
55,1,50,30,90,100,0,0,1,400
555,10,150,300,350,100,7,9,0,500
555,3,200,300,350,100,7,9,0,500
586,0,250,200,250,100,7,9,0,400
48,0,400,200,250,100,7,9,0,1200
53,3,650,700,800,100,5,6,0,300
560,2,900,1250,1350,100,1,2,0,150
54,2,1500,900,1000,100,3,4,0,300
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
