			0	22	777	301	0
		Oups ! On m’attend ailleurs, mais<br>j’aurai à nouveau besoin de ton aide<br>plus tard. Prends déjà ça pour<br>le coup de main !	0	22	300
1	0	Hé, la bleusaille !<br>J’ai une mission urgente pour toi !	2
2	0	Les Kaijin sont de plus en plus<br>forts dernièrement.	3
3	0	Avec cette menace grandissante,<br>les Nyanko Rangers ne peuvent pas<br>s’occuper de tous les Kaijin...<br>Alors toute aide est la bienvenue !	4
4	0	Et je me disais que ce serait<br>l’épreuve parfaite pour un Ranger<br>en herbe ! Qu’est-ce que tu en dis ?<br>Tu veux relever le défi ?	5	20
5	0	Mille mercis !<br>Ravi de te compter parmi nous !	6
6	0	Tu dois d’abord passer l’examen<br>du permis de Ranger, juste pour<br>s’assurer que tu es à la hauteur.	7
7	0	Je ne doute pas que tu t’en tireras<br>sans problème et que tu feras un<br>excellent Ranger !	8
8	0	Tu maintiendras la paix en ville<br>avec nous en un rien de temps !	9
9	0	Je vais t’aider à te préparer pour<br>l’examen et on fera en sorte que<br>tu le réussisses haut la main !	10
10	0	Ah, et invite tes amis à jouer à<br>The Battle Cats !	11
11	0	Plus on aura de Rangers et plus<br>le monde sera sûr, tu vois ?	12
12	0	Alors ça nous aiderait beaucoup<br>si tes amis s’engageaient aussi dans<br>les Rangers !	13
13	0	L’action ne s’arrête jamais dans<br>The Battle Cats !<br>La campagne sans fin revient, alors<br>recrute tes amis et rejoignez <br>la cause féline !	14
14	0	Voilà, recrute tes amis directement !	15
15	0	Prêtez-nous patte forte et<br>il y aura bien sûr <flash>des tonnes<br>de Miam en récompense</flash><br>pour votre aide !	16
16	0	J’ai hâte de combattre les forces<br>du mal avec toi et tes amis !	17
17	0	Alors, futur Ranger,<br>ton premier examen<br>est pour demain !	18
18	16	N’oublie pas d’inviter tes amis !<br>Demain est un grand jour !	101
20	0	Ouh là ! J’entends rien avec<br>ce casque ! Qu’est-ce que tu disais,<br>futur Ranger ?	21
21	0	Écoute, j’ai un petit service à te<br>demander. Tu as une minute à me<br>consacrer ?	5	20
101	0	Merci d’être venu ! C’est toujours<br>un plaisir de te voir !	102
102	0	Tu as invité tes amis à essayer<br>The Battle Cats, hein ?	103	120
103	0	Super ! Continue d’en parler autour<br>de toi et on aura en un rien de temps<br>une toute nouvelle escouade de<br>Rangers !	104
104	0	Mais d’abord... on doit s’occuper<br>de quelques formalités, à savoir<br>ton test d’aptitude.	105
105	0	Ce premier questionnaire<br>déterminera si tu as<br>vraiment les qualifications<br>pour être Ranger.	106
106	0	Ouh là, ce document fait 222 pages !<br>Qui a le temps de remplir tout ça ?<br>C’est beaucoup trop !	107
107	0	Enfin, ne t’inquiète pas. Je peux<br>utiliser l’IA du Chat numérique pour<br>tout remplir... sauf cette dernière<br>question.	108
108	0	Alors ta réplique culte, c’est...<br>« Nom d’une madeleine ! » ?<br>Bon, ça ira pour le moment.	109
109	0	Écoute, donne-nous une réponse<br>sérieuse pour cette dernière<br>question. C’est SUPER important !	110
110	0	Quel est ton Nyanko Ranger préféré ?	111
111	0	Ouah, quelle question, hein !<br>Alors, tu as une réponse en tête ?	112
