【레인저로의 길 1일째】<br>매일 전대물을 보기로 했다<br>「스피드 업+5」 획득!	1일째	//ログイン1日目獲得文章
【레인저로의 길 2일째】<br>정의란 무엇인가에 대해 6시간 동안 토론했다<br>「고양이 도령+4」 획득!	2일째	//ログイン2日目獲得文章
【레인저로의 길 3일째】<br>멋진 변신 포즈를 생각했다<br>「레어 티켓+1」 획득!	3일째	//ログイン3日目獲得文章
【레인저로의 길 4일째】<br>엄마의 집안일을 도와줬다<br>「야옹컴+4」 획득!	4일째	//ログイン4日目獲得文章
【레인저로의 길 5일째】<br>에너지 충전을 위해 하루 종일 쉬었다<br>「냥코 티켓+2」 획득!	5일째	//ログイン5日目獲得文章
【레인저로의 길 6일째】<br>곤경에 처한 할머니를 도와드리고<br>「레어 티켓+1」을 받았다!	6일째	//ログイン6日目獲得文章
【레인저로의 길 7일째】<br>자기소개로 모두를 꿈나라로 보내 버렸다<br>「트레저 레이더+1」 획득!	7일째	//ログイン7日目獲得文章
【레인저로의 길 8일째】<br>입김 때문에 헬멧에 김이 서렸다<br>「스냥이퍼+5」 획득!	8일째	//ログイン8日目獲得文章
【레인저로의 길 9일째】<br>고양이들의 싸움을 말렸다<br>「레어 티켓+1」 획득!	9일째	//ログイン9日目獲得文章
【레인저로의 길 10일째】<br>변신 도구를 깜빡하고 집에 두고 와 버렸다<br>「냥코 티켓+3」 획득!	10일째	Lv10에서 진화
【레인저로의 길 11일째】<br>망토인 줄 알고 샀는데 커튼이었다<br>「고양이 박사+4」 획득!	11일째	//ログイン11日目獲得文章
【레인저로의 길 12일째】<br>개다래에 홀려 적의 함정에 빠져 버렸다<br>「레어 티켓+1」 획득!	12일째	//ログイン12日目獲得文章
【레인저로의 길 13일째】<br>간지럼을 태워 적을 쓰러뜨렸다<br>「고양이 도령+3」 획득!	13일째	//ログイン13日目獲得文章
【레인저로의 길 14일째】<br>시그니처 대사가 소음에 묻혀 버렸다<br>「야옹컴+3」 획득!	14일째	//ログイン14日目獲得文章
【레인저로의 길 15일째】<br>처음으로 사인을 해 줬다<br>「레어 티켓+1」 획득!	15일째	//ログイン15日目獲得文章
【레인저로의 길 16일째】<br>꿈속에서 세계를 구했다<br>「트레저 레이더+1」 획득!	16일째	//ログイン16日目獲得文章
【레인저로의 길 17일째】<br>키가 커지고 싶어서 우유를 마셨다<br>「고양이 박사+3」 획득!	17일째	//ログイン17日目獲得文章
【레인저로의 길 18일째】<br>순찰 중에 필살기가 떠올랐다<br>「레어 티켓+1」 획득!	18일째	//ログイン18日目獲得文章
【레인저로의 길 19일째】<br>근육이라는 새 친구를 사귀었다<br>「스피드 업+5」 획득!	19일째	//ログイン19日目獲得文章
【레인저로의 길 20일째】<br>3분이 지나도 변신이 풀리지 않았다<br>「냥코 티켓+3」 획득!	20일째	//ログイン20日目獲得文章
【레인저로의 길 21일째】<br>괴인들로부터 마을을 지키기 위해 출동했다<br>「레어 티켓+1」 획득!	21일째	//ログイン21日目獲得文章
【레인저로의 길 22일째】<br>지도를 거꾸로 봐서 길을 잃고 말았다<br>「고양이 박사+3」 획득!	22일째	//ログイン22日目獲得文章
【레인저로의 길 23일째】<br>최종결전에 대비해 필살기를 복습했다<br>「고양이 도령+3」 획득!	23일째	//ログイン23日目獲得文章
【레인저로의 길 24일째】<br>괴인들의 아지트에서<br>「레어 티켓+1」을 발견했다!	24일째	//ログイン24日目獲得文章
【레인저로의 길 25일째】<br>적의 말단 부하들과 친구가 됐다<br>「냥코 티켓+2」 획득!	25일째	//ログイン25日目獲得文章
【레인저로의 길 26일째】<br>많은 응원을 받아 마음이 따뜻해졌다<br>「트레저 레이더+1」 획득!	26일째	//ログイン26日目獲得文章
【레인저로의 길 27일째】<br>강력한 괴인을 보고도 기가 꺾이지 않았다<br>「레어 티켓+1」 획득!	27일째	//ログイン27日目獲得文章
【레인저로의 길 28일째】<br>괴인의 이름을 잘못 말해서 괴인한테 혼났다<br>「야옹컴+3」 획득!	28일째	//ログイン28日目獲得文章
【레인저로의 길 29일째】<br>돌부리에 걸려 넘어져서 적의 필살기를 피했다<br>「스냥이퍼+5」 획득!	29일째	//ログイン29日目獲得文章
【레인저로의 길 30일째】<br>끝말잇기로 괴인을 무찔렀다<br>「레어 티켓+1」 획득!	30일째	//ログイン30日目獲得文章
