			0	22	777	301	0
		¡Uy! Me ha surgido un imprevisto,<br>pero te pediré ayuda más adelante.<br>¡Toma, por haberme ayudado!	0	22	300
1	0	¡Oye, principiante!<br>Tengo una misión urgente para ti.	2
2	0	Últimamente, los Kaijin<br>se han vuelto más poderosos.	3
3	0	Los Guardabosques Nyanko<br>no pueden contener<br>una amenaza de esa magnitud.<br>¡Cualquier ayuda nos vendrá bien!	4
4	0	Creo que es una gran oportunidad<br>para un aspirante a Guardabosques.<br>¿Qué me dices?<br>¿Aceptas el desafío?	5	20
5	0	¡Mil gracias!<br>Es una alegría tenerte en el equipo.	6
6	0	Primero, tienes que superar<br>el examen para obtener<br>la licencia de Guardabosques.<br>Así sabremos si reúnes<br>los requisitos necesarios.	7
7	0	¡Seguro que apruebas sin problemas<br>y logras convertirte<br>en un gran Guardabosques!	8
8	0	¡Dentro de nada, velarás<br>por la paz de la ciudad con nosotros!	9
9	0	Te ayudaré a prepararte,<br>para que apruebes con buena nota.	10
10	0	¡Invita también a tus amigos<br>a divertirse en The Battle Cats!	11
11	0	Cuantos más Guardabosques haya,<br>más seguro será el mundo,<br>¿no crees?	12
12	0	Por eso nos vendría muy bien<br>que tus amigos también<br>se hicieran Guardabosques.	13
13	0	¡The Battle Cats continúa!<br>Esta interminable campaña<br>no ha finalizado.<br>¡Recluta a tus colegas<br>para que se unan a la causa gatuna!	14
14	0	Solo tienes que reclutar<br>a tus amigos directamente.	15
15	0	Échanos una pata.<br>¡Por supuesto, te compensaremos<br>con <flash>montones de Friskas</flash>!	16
16	0	¡Estoy deseando combatir el mal<br>junto a ti y tus amigos!	17
17	0	Bueno, futuro Guardabosques.<br>Mañana es tu primera prueba.	18
18	16	¡Recuerda invitar a tus amigos!<br>¡Mañana será un gran día!	101
20	0	¡Cielos! ¡Con este casco<br>no oigo nada! ¿Qué decías,<br>futuro Guardabosques?	21
21	0	Oye, quiero pedirte<br>un pequeño favor.<br>¿Tienes un minuto?	5	20
101	0	¡Gracias por venir!<br>Siempre me alegra volver a verte.	102
102	0	Has invitado a tus amigos<br>a divertirse en The Battle Cats, ¿no?	103	120
