0,1,0,0,0,0,   //城番号,,,,,,
5500,1700000,1,1,222,20,0,0,0,0,,,
286,0,100,400,500,100,8,9,0,300,0,0
8,1,200,1,1,100,5,5,0,4000,0,0
286,5,500,100,200,100,8,9,0,300,0,0
43,2,500,900,900,100,1,1,0,1000,0,0
540,2,500,1000,1000,100,6,7,0,100,0,0
45,1,500,900,900,100,1,1,1,300,0,0
654,1,700,900,900,100,0,0,0,100,0,0
293,2,600,750,750,100,1,1,0,300,0,0
293,1,1300,1,1,100,1,1,0,300,0,0
8,1,1700,1,1,100,5,5,0,4000,0,0
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
