0,1,0,0,0,0,   //城番号
5000,9999999,1,1,1100,50,789,3,0,0,   //幅,    城体力,    生産最低F,生産最高F,    背景種類,    出現最大数,以後未使用
789,0,0,30,90,100,0,0,1,100
361,0,1,1000,8000,90000,9,9,0,15,50000,100
120,3,1,300,400,10200000,8,9,0,1800
19,1,1,300,400,10200000,0,1,1,14000
10,3,1,300,400,10000000,4,6,0,15000
724,1,1,300,400,10000000,1,1,1,1400
6,3,1,300,400,9800000,4,6,0,15000
770,1,1,300,400,9800000,0,0,1,800
120,3,1,300,400,9600000,8,9,0,1700
19,1,1,300,400,9400000,0,1,1,13000
10,3,1,300,400,9200000,4,6,0,14000
724,1,1,300,400,9200000,1,1,1,1300
6,3,1,300,400,9000000,4,6,0,14000
770,1,1,300,400,9000000,0,0,1,750
120,3,1,300,400,8800000,8,9,0,1600
19,1,1,300,400,8800000,0,1,1,12000
10,3,1,300,400,8600000,4,6,0,13000
724,1,1,300,400,8600000,1,1,1,1200
6,3,1,300,400,8400000,4,6,0,13000
770,1,1,300,400,8400000,0,0,1,700
120,3,1,300,400,8200000,8,9,0,1500
19,1,1,300,400,8200000,0,1,1,11000
10,3,1,300,400,8000000,4,6,0,12000
724,1,1,300,400,8000000,1,1,1,1100
6,3,1,300,400,7800000,4,6,0,12000
770,1,1,300,400,7800000,0,0,1,650
120,3,1,300,400,7600000,8,9,0,1400
19,1,1,300,400,7600000,0,1,1,10000
10,3,1,300,400,7400000,4,6,0,11000
724,1,1,300,400,7400000,1,1,1,1000
6,3,1,300,400,7200000,4,6,0,11000
770,1,1,300,400,7200000,0,0,1,600
120,3,1,300,400,7000000,8,9,0,1300
19,1,1,300,400,7000000,0,1,1,9000
10,3,1,300,400,6800000,4,6,0,10000
724,1,1,300,400,6800000,1,1,1,900
6,3,1,300,400,6600000,4,6,0,10000
770,1,1,300,400,6600000,0,0,1,550
120,3,1,300,400,6400000,8,9,0,1200
19,1,1,300,400,6400000,0,1,1,8000
10,3,1,300,400,6200000,4,6,0,9000
724,1,1,300,400,6200000,1,1,1,800
6,3,1,300,400,6000000,4,6,0,9000
770,1,1,300,400,6000000,0,0,1,500
120,3,1,300,400,5800000,8,9,0,1100
19,1,1,300,400,5800000,0,1,1,7000
10,3,1,300,400,5600000,4,6,0,8000
724,1,1,300,400,5600000,1,1,1,700
6,3,1,300,400,5400000,4,6,0,8000
770,1,1,300,400,5400000,0,0,1,450
120,3,1,300,400,5200000,8,9,0,1000
19,1,1,300,400,5200000,0,1,1,6000
10,3,1,300,400,5000000,4,6,0,8000
724,1,1,300,400,5000000,1,1,1,600
6,3,1,300,400,4800000,4,6,0,8000
770,1,1,300,400,4800000,0,0,1,400
120,3,1,300,400,4600000,8,9,0,900
19,1,1,300,400,4600000,0,1,1,5000
10,3,1,300,400,4400000,4,6,0,7000
724,1,1,300,400,4400000,1,1,1,500
6,3,1,300,400,4200000,4,6,0,7000
770,1,1,300,400,4200000,0,0,1,350
120,3,1,300,400,4000000,8,9,0,800
19,1,1,300,400,4000000,0,1,1,4000
10,3,1,300,400,3800000,4,6,0,6000
724,1,1,300,400,3800000,1,1,1,400
6,3,1,300,400,3600000,4,6,0,6000
770,1,1,300,400,3600000,0,0,1,300
120,3,1,300,400,3400000,8,9,0,700
19,1,1,300,400,3400000,0,1,1,3000
10,3,1,300,400,3200000,4,6,0,5000
724,1,1,300,400,3200000,1,1,1,300
6,3,1,300,400,3000000,4,6,0,5000
770,1,1,300,400,3000000,0,0,1,250
6,3,1,200,300,2800000,2,4,0,4000
120,5,1,100,110,2800000,0,1,0,600
724,1,1,300,400,2800000,1,1,0,250
19,1,1,300,400,2800000,0,1,1,2000
770,1,1,300,400,2500000,0,0,1,200
724,1,1,300,400,2300000,1,1,1,150
6,0,1,100,200,2000000,2,4,0,2400
120,0,1,20,30,2000000,0,1,0,500
724,4,1,400,500,2000000,1,1,0,150,500
16,0,1,10,20,2000000,5,9,0,4000
2,0,1,10,20,2000000,5,9,0,4000
770,1,1,300,400,1700000,0,1,1,150,500
16,10,1,10,20,1500000,5,9,0,3000
2,12,1,10,20,1500000,5,9,0,3000
770,1,1,300,400,1500000,0,0,1,100,800
10,6,1,200,300,1200000,2,4,0,1800,400
120,10,1,100,110,1200000,0,1,0,200
2,14,1,10,20,1200000,5,9,0,2000
19,1,1,300,400,1200000,0,1,1,800,1000
724,1,1,300,400,900000,1,1,1,100,1000
6,6,1,200,300,600000,2,4,0,1200,500
120,10,1,100,110,600000,0,1,0,100
724,3,1,400,500,600000,1,1,0,100,2000
16,30,1,10,20,600000,5,9,0,1200
2,30,1,10,20,600000,5,9,0,1200
19,1,1,300,400,600000,0,1,1,600,4000
10,6,1,200,300,300000,2,4,0,800,2000
16,30,1,10,20,300000,5,9,0,800
2,30,1,10,20,300000,5,9,0,800
19,1,1,300,400,300000,0,1,1,400,5000
6,6,1,200,300,90000,2,4,0,400,4000
16,30,1,10,20,90000,5,9,0,400
2,30,1,10,20,90000,5,9,0,400
19,1,1,300,400,90000,0,1,1,300,7000
10,6,1,200,300,30000,2,4,0,150,4000
16,30,1,10,20,30000,5,9,0,150
2,30,1,10,20,30000,5,9,0,150
19,1,1,300,400,30000,0,1,1,100,10000
6,6,1,200,300,1000,2,4,0,100,6000
10,1,1,300,400,1000,2,4,1,100,10000
16,0,300,100,110,0,5,9,0,100
2,0,50,10,20,0,5,9,0,100

//敵は１ステージ最大１０種類
