			0	22	777	301	0
		抱歉喵。臨時有事<br>改天再拜託你喵！<br>感謝你陪我到這裡<br>這個送你當作謝禮喵！	0	22	300
1	0	喵～<br>希望你能幫幫我喵！	2
2	0	最近怪人們<br>來勢洶洶喵！	3
3	0	怪人多到一個不行<br>光靠貓咪戰隊<br>已經應付不過來了喵<br>現在真的是連貓的手<br>都想借來打的狀態喵！	4
4	0	所以有件事<br>想拜託你<br>你願意答應嗎喵？	5	20
5	0	謝謝喵～<br>幫大忙了喵！	6
6	0	我希望你可以<br>參加戰隊的<br>入隊測驗喵。	7
7	0	並一路過關斬將到最終測驗<br>成為戰隊成員喵！	8
8	0	然後和我一起<br>守護城鎮的和平喵！	9
9	0	我會幫你<br>準備入隊測驗<br>所以希望你每天都能來找我喵。	10
10	0	還有希望你也能<br>邀請朋友來玩<br>貓咪大戰爭喵！	11
11	0	戰隊成員<br>越多越好<br>世界也會越和平喵！	12
12	0	所以也希望你的朋友<br>一起來挑戰<br>以成為戰隊成員為目標喵！	13
13	0	遊戲標題畫面的「選項」當中<br>有個「邀請朋友」按鈕喵！<br>可以從那裡邀請朋友來玩喵！	14
14	0	當然直接拜託朋友<br>請他來玩也沒問題喵。	15
15	0	只要你願意幫忙<br>我就會送你<br><flash>滿山滿谷的貓罐頭</flash><br>作為答謝喵！	16
16	0	非常期待能和你<br>還有你的朋友們<br>一起並肩作戰喵！	17
17	0	那就從明天開始<br>準備一次測驗喵！	18
18	16	別忘了邀請朋友喔喵～<br>那我們明天見喵！	101
20	0	因為我戴著頭盔<br>剛剛沒聽清楚喵<br>再問你一次喵。	21
21	0	有件事<br>想拜託你<br>你願意答應嗎喵？	5	20
101	0	謝謝你過來喵！<br>又見面了好開心喵！	102
102	0	你有邀請朋友<br>一起來玩貓咪大戰爭嗎喵？	103	120
103	0	謝謝喵<br>就按照這個節奏<br>多多邀請朋友<br>讓戰隊成員越來越多吧喵！	104
104	0	今天要準備<br>一次測驗的<br>書面審查資料喵。	105
105	0	一次測驗會判斷<br>你有沒有資格<br>成為戰隊成員喵。	106
106	0	不過這份資料<br>居然長達222頁<br>份量有夠多喵<br>也太誇張了喵！	107
107	0	不過不用擔心喵<br>我已經用貓型電腦<br>幫你填完了<br>除了最後一題之外喵。	108
108	0	雖然最喜歡的四字成語<br>我填了「燒肉定食」<br>不過應該沒問題喵！	109
109	0	那麼最後一題<br>就交給你認真回答喵<br>這題非常重要喵！	110
110	0	「貓咪戰隊裡<br>你最喜歡誰？」喵！	111
111	0	這題真的很難回答喵<br>快告訴我答案吧喵！	112
112	0	你是說太陽般熱血的<br>紅戰士貓<br>是你最喜歡的嗎喵？	113	130
113	0	謝謝喵<br>我真的很開心喵！	114
114	0	毫不猶豫地就說是我<br>太令人感動啦喵<br>我會幫你寫上大大的<br>「紅戰士貓」的喵！	115
115	0	這樣資料就完成啦喵<br>我會好好負責<br>幫你提交出去的喵！	116
116	0	明天我會<br>再來告訴你<br>一次測驗的結果喵<br>敬請期待喵！	117
117	16	在此之前<br>也別忘了<br>多多邀請朋友喔喵～<br>那我們明天見喵！	201
120	0	怎麼醬啦喵～<br>拜託你嘛喵～<br>這也是為了守護城鎮的和平啊。	121
121	0	明天一定要<br>記得邀請朋友喔喵！	122
122	0	打勾勾喵～<br>明天就拜託你了喵！	104
130	0	你是說無論何時都永不放棄的<br>紅戰士貓<br>是你最喜歡的嗎喵？	113	150
150	0	如果一定要選一隻<br>你還是最喜歡<br>紅戰士貓對嗎喵？	113	151
151	0	…………	152
152	0	我再重新問你一次喵<br>請你好好看著我的眼睛回答喵。	112
201	0	今天也謝謝你過來喵！<br>我一直在等你喔喵！	202
