[Pfad des Rangers: Tag 1]<br>Alle „Ranger“-Folgen am Stück gesehen.<br>Du erhältst 5 Beschleuniger!	Tag 1	//ログイン1日目獲得文章
[Pfad des Rangers: Tag 2]<br>6 Stunden „Gerechtigkeit“ diskutiert.<br>Du erhältst 4 reiche Katzen!	Tag 2	//ログイン2日目獲得文章
[Pfad des Rangers: Tag 3]<br>Spektakuläre Verwandlungsposen geübt.<br>Du erhältst 1 seltenes Ticket!	Tag 3	//ログイン3日目獲得文章
[Pfad des Rangers: Tag 4]<br>Mama heldenhaft bei Hausarbeit geholfen.<br>Du erhältst 4 Katzencomputer!	Tag 4	//ログイン4日目獲得文章
[Pfad des Rangers: Tag 5]<br>Nickerchen gemacht und Energie getankt.<br>Du erhältst 2 Katzentickets!	Tag 5	//ログイン5日目獲得文章
[Pfad des Rangers: Tag 6]<br>Alter Dame über die Straße geholfen.<br>Du erhältst 1 seltenes Ticket!	Tag 6	//ログイン6日目獲得文章
[Pfad des Rangers: Tag 7]<br>Langwierige Selbstvorstellung gehalten.<br>Du erhältst 1 Schatzradar!	Tag 7	//ログイン7日目獲得文章
[Pfad des Rangers: Tag 8]<br>Beschlagener Helm durch schweres Atmen.<br>Du erhältst 5 Katzenschützen!	Tag 8	//ログイン8日目獲得文章
[Pfad des Rangers: Tag 9]<br>Kleines Katzenkämpfchen geschlichtet.<br>Du erhältst 1 seltenes Ticket!	Tag 9	//ログイン9日目獲得文章
[Pfad des Rangers: Tag 10]<br>Verwandlungsgürtel zu Hause vergessen.<br>Du erhältst 3 Katzentickets!	Tag 10	ENTWICKELN auf Stufe 10
[Pfad des Rangers: Tag 11]<br>Gardinen als Umhang gekauft.<br>Du erhältst 4 Katzeneffizienz!	Tag 11	//ログイン11日目獲得文章
[Pfad des Rangers: Tag 12]<br>Mit Katzenminze in eine Falle gelockt.<br>Du erhältst 1 seltenes Ticket!	Tag 12	//ログイン12日目獲得文章
[Pfad des Rangers: Tag 13]<br>Feind mit Kitzelfolter besiegt.<br>Du erhältst 3 reiche Katzen!	Tag 13	//ログイン13日目獲得文章
[Pfad des Rangers: Tag 14]<br>Slogan geht im Verkehrslärm unter.<br>Du erhältst 3 Katzencomputer!	Tag 14	//ログイン14日目獲得文章
[Pfad des Rangers: Tag 15]<br>Hast erstes Fan-Autogramm gegeben.<br>Du erhältst 1 seltenes Ticket!	Tag 15	//ログイン15日目獲得文章
[Pfad des Rangers: Tag 16]<br>Welt gerettet (in einem Traum).<br>Du erhältst 1 Schatzradar!	Tag 16	//ログイン16日目獲得文章
[Pfad des Rangers: Tag 17]<br>Milch getrunken, um Knochen zu stärken.<br>Du erhältst 3 Katzeneffizienz!	Tag 17	//ログイン17日目獲得文章
[Pfad des Rangers: Tag 18]<br>Bei Patrouille ultimativen Angriff ersonnen.<br>Du erhältst 1 seltenes Ticket!	Tag 18	//ログイン18日目獲得文章
[Pfad des Rangers: Tag 19]<br>Neuer bester Freund: Muskelmasse.<br>Du erhältst 5 Beschleuniger!	Tag 19	//ログイン19日目獲得文章
[Pfad des Rangers: Tag 20]<br>Länger als 3 Minuten verwandelt!<br>Du erhältst 3 Katzentickets!	Tag 20	//ログイン20日目獲得文章
[Pfad des Rangers: Tag 21]<br>Stadt tapfer gegen das Böse verteidigt.<br>Du erhältst 1 seltenes Ticket!	Tag 21	//ログイン21日目獲得文章
[Pfad des Rangers: Tag 22]<br>Karte verkehrt gehalten und verlaufen.<br>Du erhältst 3 Katzeneffizienz!	Tag 22	//ログイン22日目獲得文章
[Pfad des Rangers: Tag 23]<br>Strategierückblick für finalen Showdown.<br>Du erhältst 3 reiche Katzen!	Tag 23	//ログイン23日目獲得文章
[Pfad des Rangers: Tag 24]<br>Kaijin-Versteck infiltriert und ...<br>Du erhältst 1 seltenes Ticket!	Tag 24	//ログイン24日目獲得文章
[Pfad des Rangers: Tag 25]<br>Mit einem Spießgesellen angefreundet.<br>Du erhältst 2 Katzentickets!	Tag 25	//ログイン25日目獲得文章
[Pfad des Rangers: Tag 26]<br>Wärme der Jubelrufe von Fans genossen.<br>Du erhältst 1 Schatzradar!	Tag 26	//ログイン26日目獲得文章
[Pfad des Rangers: Tag 27]<br>Mega-Kaijin unerschrocken die Stirn geboten.<br>Du erhältst 1 seltenes Ticket!	Tag 27	//ログイン27日目獲得文章
[Pfad des Rangers: Tag 28]<br>Wegen Irrtum bei Kaijin-Namen bloßgestellt.<br>Du erhältst 3 Katzencomputer!	Tag 28	//ログイン28日目獲得文章
[Pfad des Rangers: Tag 29]<br>Stolpernd tödlichem Schlag ausgewichen.<br>Du erhältst 5 Katzenschützen!	Tag 29	//ログイン29日目獲得文章
[Pfad des Rangers: Tag 30]<br>Einen Kaijin beim Buchstabieren besiegt.<br>Du erhältst 1 seltenes Ticket!	Tag 30	//ログイン30日目獲得文章
