[เส้นทางของเรนเจอร์: วันที่ 1]<br>ดูซีรีส์เรนเจอร์รวดเดียวจบ<br>ได้เร่งความเร็ว 5 ชิ้น!	วันที่ 1	//ログイン1日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 2]<br>ถกเถียงเรื่อง "ความยุติธรรม" ติดต่อกันนาน 6 ชั่วโมง<br>ได้แมวเศรษฐี 4 ตัว!	วันที่ 2	//ログイン2日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 3]<br>ฝึกฝนท่าโพสแปลงร่างสุดเท่<br>ได้ตั๋วแรร์ 1 ใบ!	วันที่ 3	//ログイン3日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 4]<br>เสนอตัวช่วยเหลืองานบ้านของแม่อย่างกล้าหาญ<br>ได้ซีพียูแมว 4 ชิ้น!	วันที่ 4	//ログイン4日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 5]<br>งีบหลับพักผ่อนเพื่อเติมพลัง<br>ได้ตั๋วแมว 2 ใบ!	วันที่ 5	//ログイン5日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 6]<br>ช่วยหญิงชราข้ามถนน<br>ได้ตั๋วแรร์ 1 ใบ!	วันที่ 6	//ログイン6日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 7]<br>กล่าวแนะนำตัวอย่างน่าเบื่อ<br>ได้เรดาร์สมบัติ 1 ชิ้น!	วันที่ 7	//ログイン7日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 8]<br>หมวกกันน็อกเป็นฝ้าเพราะหายใจแรง<br>ได้แมวซุ่มยิง 5 ตัว!	วันที่ 8	//ログイン8日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 9]<br>หยุดแมวไม่ให้ทะเลาะกัน<br>ได้ตั๋วแรร์ 1 ใบ!	วันที่ 9	//ログイン9日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 10]<br>ลืมเข็มขัดแปลงร่างไว้ที่บ้าน<br>ได้ตั๋วแมว 3 ใบ!	วันที่ 10	วิวัฒน์ที่เลเวล 10
[เส้นทางของเรนเจอร์: วันที่ 11]<br>ซื้อผ้าม่านเพื่อเอามาใช้เป็นผ้าคลุม<br>ได้งานแมว 4 ชิ้น!	วันที่ 11	//ログイン11日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 12]<br>ถูกแคตนิปล่อติดกับดัก<br>ได้ตั๋วแรร์ 1 ใบ!	วันที่ 12	//ログイン12日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 13]<br>เอาชนะศัตรูจากการทรมานด้วยการจั๊กจี้<br>ได้แมวเศรษฐี 3 ตัว!	วันที่ 13	//ログイン13日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 14]<br>คำคมถูกเสียงจราจรกลบ<br>ได้ซีพียูแมว 3 ชิ้น!	วันที่ 14	//ログイン14日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 15]<br>เซ็นลายเซ็นให้แฟนคลับครั้งแรก<br>ได้ตั๋วแรร์ 1 ใบ!	วันที่ 15	//ログイン15日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 16]<br>กอบกู้โลกไว้ได้ (ในความฝัน)<br>ได้เรดาร์สมบัติ 1 ชิ้น!	วันที่ 16	//ログイン16日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 17]<br>ดื่มนมหมดแก้วเพื่อเสริมสร้างกระดูกให้แข็งแรง<br>ได้งานแมว 3 ชิ้น!	วันที่ 17	//ログイン17日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 18]<br>คิดค้นท่าอัลทิเมตขณะลาดตระเวน<br>ได้ตั๋วแรร์ 1 ใบ!	วันที่ 18	//ログイン18日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 19]<br>เพื่อนสนิทคนใหม่: มวลกล้ามเนื้อ<br>ได้เร่งความเร็ว 5 ชิ้น!	วันที่ 19	//ログイン19日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 20]<br>แปลงร่างนานกว่า 3 นาที!<br>ได้ตั๋วแมว 3 ใบ!	วันที่ 20	//ログイン20日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 21]<br>ยืนหยัดปกป้องเมืองจากความชั่วร้าย<br>ได้ตั๋วแรร์ 1 ใบ!	วันที่ 21	//ログイン21日目獲得文章
[เส้นทางของเรนเจอร์: วันที่ 22]<br>ถือแผนที่กลับหัว เลยหลงทาง<br>ได้งานแมว 3 ชิ้น!	วันที่ 22	//ログイン22日目獲得文章
